audio_path,Inference_result
st_set3_collectorgs244_speakergs2933_88_12.wav,냥물당온양속계 은걸에정걱지걱대지정지달제쌍엣때제검제냥동런제마는쓰돌작맘갖누물따일러떠무음주늘는실줄실작실음줄주미주늘꺼추 월를에랫벨양그빌프냉갈안키미레꺼서주나마갱레쳐레월그일양잊양비냥비추어잠추념미상몇는놀레렵양작잠잔런잠키미로누몇제시딛무키미안추집얹랑과젼얹냉몰얹몰고얹미냉몰얹몰젼미상냥장쫌캐뜰할랫빼할당문짐양위쌀별듣비터잠랜상냥양을문예오린랜태세몰위렸소디워뭐당영
st_set3_collectorgs244_speakergs2933_89_10.wav,냥씨캐월집레떼레야둔레지프디해시는런는줄주문누짐작얼랜걸소늘니는몰런봤고래몇꺼런프고프작칠부상랜냥랜베는거몰른문뿌그따소키못갖냥물정주계말디태킬위킬무위직럿똑늘당냉야계딸빼따어받소씩힘미원냥원팔물당몰팔문월제당지걸무걸늘차마제당떠월계랏일써죠맛키상냥장살차당할를빨늘장제관줄방또은월냉져계져또쌔져밥몰밥몰떼썩양과겁과물줄못렸호빠꺼록
st_set3_collectorgs244_speakergs2933_8_10.wav,냥늘물빼른고냥당놀몰할더베야냥프냥머냥디주마따마할염냉몰저봤짐고래장몇는놀런레돌상프디스작소겨문고누꺼모정영뜰입뜰위랬걸념렸장씩콤런고누을따실글과키미겠늘몰얹몰키상몰제몰러레러념방벨디담떼피런랑줄울미안렁양미안꺼양고방별냥몇는같몰줄떠써힘주냥장꺼을식당장비장냉장작돌할미비상디밥작을물향잡은지추정려걸세꽈제그소무소상쫌디울야상오주나태깐
st_set3_collectorgs244_speakergs2933_90_10.wav,냥물당레양냥당 런원그프마냉몰러죠주미냥장꺼따당줄월꺼해제걸그진그돌진날코돌냉해나차놀맛할농상머장마쌍마나고러나밥씀잔랑씀믹키쪽미키미냥장해몰너방냥차몰따런날마작냉건러죠키별냥해말은런은너할들랜해콤은방냥쫌나과미상냥늘캐상러냉무기렌키렇고날돌렇냥나몇딘몰른실인교냉작맛집키맛걸낭나마록
st_set3_collectorgs244_speakergs2933_91_8.wav,냥물당른빼줄빼당몰단방별디나당몰실키마줄마계메은문메바몰식위과롬걸똑못몇꺼놀갈레런소런식주미주늘썬응타주당정른몰당따놀영놀비에누장차찬저월냥당위비빨냥제마일요잡러끗근몇차태차더킬랍울고똑상늘냥늘꺼런른주관상줄워문지강씀날냉꼭시몰씁그따별갈보할시식고갖주미별머물당념상양걸냉몰작꽁맛무줄붙궈상렇늘나록
st_set3_collectorgs244_speakergs2933_92_9.wav,냥딘당딘제 동마은그써죠음고살늘살칸레딱몰오봤러레디레몰빼영프벨마나일쌍동갈작떠늦고키책마거양비계따념미근레는제레념양나작피런칸키고근낭늘스언양작옇강고우강상원장니는생줄머꺼제당마큰학념렸래낭늘떼런몰트실고주냉꺼받상벨갈없그소히추고배물파뿌계당몰생지며몰태위품똑렇엣나런
st_set3_collectorgs244_speakergs2933_93_11.wav,냥냉당는깨 양냉양 놀따야느시옇너벨풀맛고마일건작걱예엣미엣장나집당정몰레디계당비놀비근몰레근써근스늘스갱작싹딛깐안 물작무키달늘있는정꽁봤양소음무음상늘깨물깨봤양문말벨차쳐납피걸럼랍고늘넌런달쳐방벨냥작따작랫시무클침음미냥살원당상가냥더얼꺼나될돌베랜소눌푸런키상늘누물을쳐냉레념미원쫌나는놀동나보작줄터렌주늘겄관싣마저레작월걸빌비받저키미저냉초물몰작렁트걸렇냉나당
st_set3_collectorgs244_speakergs2933_94_8.wav,늘누초작 줄마잡문방월디시머모몰모줄프키프양추양학념맹냥풍몰들양별벨콤추월저떠위원냥느콤들은들떠무미고냥꺼작런상냥장밥대워그냥걸냥머스그못미늘씀물털당큰냥디꺼당영런그할무미레늘꺼양방냉끔당작납거고념롬린냥린당들몰당할따무벨미원늘꺼당워념오냉물양몰를작위걸념렇쪼밥당
st_set3_collectorgs244_speakergs2933_95_9.wav,늘당양문고프무마는딱상문봤고야해녁헛말들냉끼물당헛방일월냥해작에지키지디머그소그런키날늘누마줄문주머썬더양봤큰젼무미근누냥장꺼당식주저당워당짐걸념낭디태떼런키고미냥감목더따마줄별주앗합문짐디짐향위못렸똑물기당양실양렸상벨원차꺼꽁따런꽁무고위갖주장나꺼시갱관당저양벨냥렇작랫못념딴누나작마건워트줘오무쌔채합념못상오나런
st_set3_collectorgs244_speakergs2933_96_8.wav,예냥물나놀 온놀느프밥작록은문답몇는에는옇줄상작씀프씀날꺼런너소꺼작은날단냥단말얹몰문아디당작빼합기원디밥떼랑줄강마답디답바말킬위킬븐늘물을 봤정양냥몇따몇있레짝월레록짓맛미레냥꺼양놀상금냥콤작양난실줄소베문렸누물모물쌍잡큰몰양오랜세걸에늘메위무렸상지렇장나운
st_set3_collectorgs244_speakergs2933_97_9.wav,냥늘말추를에레에문프빼프냥마밥그돌프밤납작소못옛갖누물당주야당려작려몰거될몰작위줄랜터걸위댕늘마더당월계당작영월냉월작월문근코원늘물콤물불러부울미근냥누물빼정주뻔겨문디위죠턱제작납지실랍키고장꺼따문러럼프추작중따멩미별냥늘몇당레할븐걸냥야세당들쇼영상딴냉꼴털과큰로낼엣냥기그잡그냉잡상랜십몰꽁짓줄념낭나
st_set3_collectorgs244_speakergs2933_98_10.wav,무누겄는 양문빔머작따양일큰납걸맛걸냥마걸싣그저은굿냥세때그양무미원당가당벨양랜잡양몰에오디며몰며키렸미근늘차빼위코냥야캐당둔야례쳐둔강나턴청방머납작납터키상날안어집빼버당과문워랜미봤빠잡들봤양딴당할무주미주냥뻔양울담냥물영짤담옛댄냥태말저동레실빼디냥빼은펜디실소키미댄냥누시얹여실너벨디꺼차몰은떤다오또나어또문디영겁위젼렸렇렸호깨정런
st_set3_collectorgs244_speakergs2933_99_9.wav,월물꺼물양더냥에납작은짐써추큰키린쫌르는따몰랑납키렇누해정거리가마실물당딴늘갖늘제당양에베랜주베월꽁키맹고주나태물당실주당무위렸늘원물꽁할러칼고미원꺼마꺼러은오떠싣무고냥디나꺼싣둔레아문줄무프오냥늘캐화놨문짐상냥꺼당몰상게꺼비될미냥쫌쎄원방원베태꺼물실잠납줘꺼키미꺼몇꺼정떼뭐긴짜문떠무됐늘디몰싣를런영줄무렸렇너
st_set3_collectorgs244_speakergs2933_9_7.wav,예물나콤온야방양될나작빔프냥마양일은일큰맛키죠몇해몰빼핸프오프마관꺼런누키미누관주쳐물짐당둔짐늘터계없터소미무물르양그납끌은원늘몰그미주미살냥살당레한고별장마갱마레작울키무걸키상늘야세정워그랜죠위못렸원르기런영키념고렇도나정영
st_set3_collectorgs244_speakergs3753_0_9.wav,무늘물꺼쳐양쳐양문월말들검벨냥해작떼실풍실방짜냥났어더당마더마작은어내맛우낭나작맛랜못미주장꺼때달상야그당상로빼꺼내고근우낭머물꺼작떼인날키미냉태저온큰위추댄늘추차정에작상무걸근원낭늘콤작따런고턱누시맛실그춰무키누태중런주워그계은선근무붙빨원늘있논농처고빨고안냥쌍따쌍스레키무머나작록문싶맛걸있원있거상주나런
st_set3_collectorgs244_speakergs3753_100_9.wav,냥물당물문프야과양른깨당양원디당중품에납정은소근늘냥해시해몰영상막써당힘날누해마놀동잡그빌워빌맛쓸냥쓸추맛키미별냥야나꺼헛식할냉별돌냥돌렵런짐상보념미누물겄베따퍼꺼림들생고냥해들끼났계따할문상염마작점작저떠걸돌딸냥늘쫌있들상할상레원진꺼할은풀벳풀근누모영워영얹글그작돌늘원늘장차콤놀까트답걸고채장밥목꺼목따안줄답별냥쌍깨더영더떼등합져지져답둔과럿딸야차캐렇럿잤줄지언될봤렇냥디언될않념렇땁갱
st_set3_collectorgs244_speakergs3753_101_9.wav,냥해는 에빼작줄키냉마칸무잡속냉장랜월헛합에는때에돌불키호누꺼밥을따키캐차몰앗깐아돌문걸주누냉엣디당데에디차대워에점작잤청미근늘므물과양당념염쫌물양생양무문렸줄상늘꺼탠꽁터울상알태몬저꺼들레돌냥디느작느내잤무품줄미늘겄물을인뿌인해인춰깐답오디쫌합몰른몰그키못망야늘꺼야요옇히나몰어할상답상릴쳐속답당잡영따럿못엣렇나짓
st_set3_collectorgs244_speakergs3753_102_12.wav,냥물줄른주깨목온른마집영과겠낭해얹는른랑양미몇양놀따어러작시고맛렇미걸책늘누꺼당동랑양지낭양몇시따러오고맛터런고주냥나인을안레문상냥래레데달데짐야작를지키지늘쌍는모당상다무상무마상따몰갈몰런키미갖인냥장꺼깐 잉오그레작무짐돌냥냉작잤추어추키념상쫌추는당주물당농난워나당트위무똑미늘당과랜상주물늘난뜰생을은워은념또냉정은 받키늘어은딴돈야당문처댄딸야세물뿌몰셔잡돌지교나너
st_set3_collectorgs244_speakergs3753_103_8.wav,냥르당양답프지누몰워냉말때를에돌지냥마따짠돌무주돌주누나꺼따양프조원랜골은소문소안누꺼집검냥바동는동누작할맛무짐무담날누냥뻔제깐에계들렇밥들미근냥장꺼서꺼정꺼말꺼에돌별렇원꺼작따런끓키돌고누스는품몬났갈저짐프저작소작베푸키념상냉물양교났똑들양냉똑당의념낭양잡워작위냉납터예걸엣늘엣물
st_set3_collectorgs244_speakergs3753_104_11.wav,냥물제온나벨달벨달레왔프없마우워걸월그없랏느일칸시고칸걸청늘록따런품작방스아씩키누빼보랑무념용미지늘깨몰실할방키디누턱맏어할씀은상누몰들글렇방렇차렇작었론늘터꺼상저냉스캐스실기방른랜누꺼몰타디벨없디갈디소고상누꺼른갈작빈소날미주냥니꺼온양른냉몇은키걸별냥누몇딘는딘속작냉음부키돌냥냉몇꺼딘상냉할로냉쓸할내엣빼건더인엣터상걸상냥물카문양세말영들문렇될거에똑쪽올은쪽코머냉터엣터엣인거깐엣걸엣나운
st_set3_collectorgs244_speakergs3753_105_11.wav,월물떡줄떡달키냉시정몰실옇미프물누추모따모너갈모랜문키대딸펜몰제를에렇옇펜고디꺼몰고그갈럿런냉옛주돌냥안스빼기념고냥마밥요상놀봤고근레꺼식러디꺼싣지무맛붙근세디늘꺼세언거럿낼세계세싣당방예장늘차작떼위를코똑늘차런할고상프냥린작상걸늘장차런 상머작상랏좋은념미돌장나작런처방상안밥작당작실은답걸늘해작줄답별해원너키미상누장작따실방저쌍마작은방키망나렵를코똑늘물꺼더쌍상냉놨품어봔깐할키상꼭므키상오냉푸슨쳐상렇나집
st_set3_collectorgs244_speakergs3753_107_9.wav,늘누초따온른주마따놀답무답무세머시때음쪼에답더지르긋돌프고별늘당얹어받날키냐빠맞는들씁깐랫레시무들무음주갖늘꺼살꺼당될위념자양당워상담나시꺼놀에러레시고록잠몰답방줄안태안물영맛미단안태영과냥약당들양욕났랜요랜문원빠겄런상냉꺼로부늘터겄몰영빼영물작음랜무미냥물운할벨냥더거차에늘냉밥은깐키거냉머키거짜엣나머
st_set3_collectorgs244_speakergs3753_108_10.wav,냥늘딘는에작은써작선어명맛디누어강상더추머댕주무머식걸갖누마양냉레오그오걸래디합주차작떡데대디턱차제영칸줄제찬제찬물죠시잠근냥물추시물몰검호제밥싣은건븐은고책냥나시둔런디은짐냥작념쭉키옛상냥냉겄물데작데떡양러문벨저린작따딸꽁소밤냥미상냥쌍상작빼상영밥지키똑밥그소키미망짐꺼밥기호도레작속지돌지날돌냥밥시는레너상냉턱몰로은굿미누추큰근양르세려따려워그양소될렸냥메상렇나워
st_set3_collectorgs244_speakergs3753_109_11.wav,냥물누당온입워은밑고누늘는들런에놀어옇상양작킬맛키고맛고상꺼있상빼끔냉꺼냉랜기랜고프디랜르집실돌날냥장캐는당 받냉맛속맛며머쓰머자쓰빌못념자누물상키상마작칸안일양문들디태작를예늘나쌍저차며차저를저야과소물당양냥될작소무키미소냥물겄물겄과냥계헛은무작빨답무머마잉냉소오고근지냥디시몰뭐몰씁더긴무고댄고져누몰정워큰터위지래화파차몰를터따어터저채렇걸렇나고
st_set3_collectorgs244_speakergs3753_10_9.wav,냥물양른몰꺼는따에양런줄소무주디누마더따마레돌오냉워일리대디워작월납랍걸쪼늘나따갈념미벨별장물풍당걸크방별디영끄그별씩영뻔영몰그납할끓렇상장제꺼해상같꺼따작소런고주누꺼겄양로방벨냥계작은문원났할댕당납트빼랍념책장마따좋레문오줄계별계당농푼미원언몇언당작트은키걸낭누캐제엣싣야건더될차위예붙렇냥쪼갱영
st_set3_collectorgs244_speakergs3753_11_9.wav,무누는 양누놀강문지방디시몰문무문프호나그상과호물양주마온워당돌냉디밥양위은디턴는떼를위킬과럼똑과야과호물 까문몇랍별몇돌상눌작푸생키미키냥태는꺼따학례모꺼태온들과방월씨깔씨아빼키써당강씀방눠누꺼떼과갈작은고누당더될지키그밥빈소안못미디누마꺼마양쇼레은걸짐걸래로물떼몰위를영엣못똑렇누나고
st_set3_collectorgs244_speakergs3753_12_11.wav,냥물 양에당는은싣당은빌월돌써문시봤그방돌원물추물패레상짐물짐밥애거문빼마빼떼돌쓰못렸블미누물빼집상빼차당머워걸원장콤냉상몰트줄랍생고근그나그런방벨더나작문러맛키렸늘태물따주냥나따5할먼될냥렇나될별냥쫌빈올낌잉런근상스늘겄작문할삭문답문물작죠무키근주상책.양놀양상물상로물양할문들딴살문키원물콤물실퍼알미냥물캐을여과캐문대디캐몰그럭소렇린싯칠
st_set3_collectorgs244_speakergs3753_13_8.wav,른늘딘는를빼럼마당돌럼할걸프냥장마물쌩까상장더당에거당과미호양상호안쫌양놀몰줄몰꺼들온렌은림빌벗맘빨주원마모당태걸늘시는에싣시답근늘말는런걸옇상당럼계월론냥어마어당상당줘당과미호늘양상호쫌품양놀줄호꺼마꺼욕설꺼작똑퍼맘렇딸렇주냥꺼집정몰정랑별냥꺼땡강떼짜몽짜과할갖디냉당워냉똑터트터고물르깐몰위워렇될그냥파몰쌀소야소빠나마깐
st_set3_collectorgs244_speakergs3753_14_8.wav,늘쫌추헛양짐말들양똑에양당떼상비베당상누제양게식르양당은작상럿터럿상근미근상늘머깐을위작념콤장마콤까냉런스키스늘터밥캐짓안쳐캐작문랜익야추꺼상프숭해온과날상마베꺼놀은작은키냉나메몰있쳐과겠키도추집들너과죽과랜과소끔꺼들봤었원당실줄키저야추야정야까따별꺼따얼몰맛예디차세떼될굿고별히얹당얹떼과상호향양야양문렸세야세꺼떼야세위디험몰작합랍소나깐
st_set3_collectorgs244_speakergs3753_15_9.wav,냥레꺼 양에작아양월어월양베프누머더양들랍디해콤몰실랍못냐디누해꺼딸호레디그차는잤누할문방디냥머쎄빌쎄냉메념그념방낭차작를트를랍쪼울늘물꺼따려따몰당몰따몰제상낭며는은념미근냥물꺼랍냥디그당건지돌랜놀밥고냥밥관마할작돌고로냉마는누냉붙냉물시몰할맛엣미물썬땡엣키상냥태는워꾸워꺼워제를들워딴상누팔잡과양될렇딸랜몰소나고
st_set3_collectorgs244_speakergs3753_16_10.wav,냥물누초헛 양타에강밥놀깐답쪼시바시겁제꺼할은들맛바념예냥나꺼물려례방러냥그영옇동럭마꺼은싣놀알키근늘꺼작놀쌩문책우짐둔과겨오제당주더당걸위숭걸늘차몸방났저그당몰있문디위대디궈중늘꺼상꺼할상레꺼은봤오똑갈품작은퍼은퍼쪽미누몰인몰들영물문방겠망차꼴작위렸똑기랍상오장꺼당런깐문답상디걱작위답빨세떼양호냥세차세작몰런지맛쳐져렇세집
st_set3_collectorgs244_speakergs3753_17_9.wav,늘물당양빼계있록소딸양물빠는칠양따몰따잤중댕디마누물꺼물워작깐양깐양월나워작워작트둔꾹고맹세늘떼당양야에그야작상옇벨포양비념무걸미걸원태콤양워작트랍키걸잊책늘울겨정몰트며작트타랍답걸갖냥마같락몰락계문방별디쌍맏언둔를작지프롬늘모당떼따실지상키뻔해시맏록상답망몇제더돌숨펜더돌키못상물랬생를상빼상작문미상물칠상주안품카양깐상문큰캐펜캐를양놨랜납잘삭납잤소디마
st_set3_collectorgs244_speakergs3753_18_12.wav,별물당작당물양에양는꺼에없작소줄고청미낭누몇나꺼 따같에런작줄소꽁베키걸키낭늘디나따비렇물냥마작런키밥작걸키냥마나작갱소똑위자누나살당위그늘뻔합상몇늘터를빼그랫불그미별늘세큰글무코늘기차기까콤트은고책늘품모둔저줄강캐강념추모몰워방망호몇르작따런빼고냉누터어당키줄키빼님키작껴럼건작키누밥상교장당실문추물추정그당정아지답디더될더다위옷허차세작될위걸지냥나너
st_set3_collectorgs244_speakergs3753_19_10.wav,냥물딘시 양에냉에계더싣빌월돌랏지방지몰시둔몰기상몇정중놀돌꺼문상오마뻔작맛문답월때영롬돌작돌작뿌별머양워랜예큰렸원장정양정까몰에런줄랑줄무답무줄었주상냥모캐모상캐띠그런소런벨렇댄렇누태더워더싸랜따작소맴랍날냥나시말너키벨안풍받깐줄무맛댄누몇있농과너맛었별메씩될있받상냥꺼작들딴문딴별냥원씨당그비랫미상냥물더물랜념미상누물양워져디몰잡양몰워져뿌렇디밥
st_set3_collectorgs244_speakergs3753_1_10.wav,냥물당 문방주디당그에그런멩미갖주누나양워양비그계그상프짐머마꺼따꺼문렵시식고맛미냥물꺼따양념귀짐밥들뭐워냉잡작은념프써밥작떼소랍맛념미배안늘있따당과키끔야집얹어따빼과줄미호랜꺼양당작은문붙메심문븐키지늘받있런줄별디스빼떼런증소키낭꼭추꺼들꺼레계봤들벳고별세거낼걸거낼될빼념오장기더야런념상오나록
st_set3_collectorgs244_speakergs3753_20_9.wav,물문키양작런은프랍맛걸늘누갱는맛줄당작따줄랜줄주뻔목따주걸더돌걸디띠그따그스런소쓰맹무미쌔미씀작시양상퍼미오물곰물을문물문물월쓰에걸념지재차작런를날늘물는 줄답캐마영쪼밤며돌상돌야쓰할은방냥점작은영키냥나맏영따잠소과보키미양상품꺼품꺼따런실크림줄미상누꺼당들봤들별계쑤당은딴들얹딸별몇얹몰거워영를떼돌지별그품쳐걸상렇나물깐
st_set3_collectorgs244_speakergs3753_21_10.wav,냥물말집물정야쩌주에답쩌양월더에은비지에늘해꺼중레런옇느진록노맛무맛미늘음받랑상미누물당양거과방냉안몰바과오누바찬과할물문걸댄쫌장바따납런키미책얼냥물을과고저캐턴레돌디밥줄갈밥작소걸위미별누추퍼큰키단태당들실과미디원양르는몰놀실주안당맛은뿌안뻔걱짠위키지근몇제꺼제턴주를그돌상비돌원디어뜰거냉거그똑터은추근우물을양례양월될위월세위작위빨예소냥쪼물
st_set3_collectorgs244_speakergs3753_22_9.wav,무물른프마따더따돌프써해는끌답걸머나머돌놔돌소과냥밥작생맛상물케디거걸키펜디머따그노줄미상주상주냥누꺼터러줄냥나해나영둔답옇잡늘나잡따자줄풀맹미냥늘터관댄냥나를실롬못오냥랜물잠댄냥담밥양빼뻔실몰방면모몰모몰레돌느작록시고주누모워빼머씨그당글무오물무늘장차당정콤워트남걸냥꺼둔레막더무프키우랏울강상호머니깐양교양교월냉랜은념오나마깐
st_set3_collectorgs244_speakergs3753_23_8.wav,냥누물당물따쌍마레 에냉마더싣둔은념고냉마밥칸줄양념줄망누몰양주그걱줄주냥제디작지답무바영그물봤물꺼어물상뿌냥장짐쌍있줄몰작소똑물밥터줄상냉마칸양깐있문낭월차작위걸무늘밥물양당에무물꺼물그런무미주그물양받기냉냥세꺼는몰설났문은문음별몰런안미주제겄당월될거문써소오원올어중상걸소나물거
st_set3_collectorgs244_speakergs3753_24_15.wav,냥누터작빼에문디몰영를에작옇위걸작걸래장차몰주마따줄품맘맛바돌고상물나물놀입앗맛줄고망며터떼은키따누마따마럼냥더었위키걸늘차뜰않더양냉그에점은념근누니을타떡그요방예지태작맛거랍굿늘냥꺼세떼얹과욕납과미댄냥세는따몰양냉딴미댄븐미벨양꺼작런조나작소미추밥모잠밥댄냥나꺼는몰딱할방로별냥빼깔품스랫속안청키디안나떼과방상린모는떼상위상주냥꺼상딸상돌죽소별머밥작밥냉날상누물깐양잉문냉쫌당은문냉짐당거양향끼양향잡건위돌냉꽁터꽁똑념궈짜렇나밥모
st_set3_collectorgs244_speakergs3753_25_13.wav,냥누는온빼답줄답월쌍집받에럼답주옇럭어끓옇날우머르말모곰당방묵낭르당양런고냥해당른빼당과미원추관양과관레냥밥중럿양밥따퍼방댄상니꺼양몽따납따런키또늘꺼따런줘야키고냥그나그영레답영디벨냥담따에어무냥주냥어중위중책옛누꺼은번갈나작나념소나념냥밥누밥세았머차당작트나밥걸밥마밥당큰문디시영킬를과렸호양과상세냥꺼몰실깐영그렇무댄렸별망몰양실댄상누몰려젼위될렇에랜냉빈소디냉태고
st_set3_collectorgs244_speakergs3753_26_13.wav,물집온달야렌할옇붙옇딴답냥달걸냥빠작소빨소냥밥더납런키냥해런론없할줄냥없약디지밥랐디머그미상그밥양월냥납당념물양념벌상양꺼양꺼양몰워월몰영기오래디늘태떼위울주양차꺼욕꺼욕방냥계딴빨청방원냥작댕당트닭념난낭마나작따빼랍고냉마뜰맛양념겠장물밥콤양당작될당무위스걸늘장당갱당주쳐문답계뻔향작위렇지미디중몰동꺼따런랫소시고원꺼원몰방례월꺼월당작빼실키빨늘모당거더스작은영키예야워더런
st_set3_collectorgs244_speakergs3753_27_10.wav,무물마레양에얼똑냉똑올관은깐워지키맛잊늘우나는멈른꺼당몰몽작떼은건늦걸미댕누당걸큰워트위지걸프똑디나워나트걸맹냥마록따당미냥냉작양소레늘영워딸소냥해말달과냥그거따상소키미염누살칠양욕큰미양몰못방오원나중온정얼인저뭐야냥대야그스꺼작랏소상늘믈당을농봤들미원당거워상원냉원냉꺼당거께레냉레당념근누떼더위예오염나물운
st_set3_collectorgs244_speakergs3753_28_7.wav,별물누물졌주마리에아답양타에어맛누쓰음물봤물릴맛댄누제있양잉양워댕납돌위똑늘물을 있워문될월양차작납에트랍울늘강날호냥태당몰싣몰당나위지책소늘당런농줄문래상래장꺼요레요소방상태꺼놨랜냥마태작몰될작될키냥밥는몰같줄냉속줄문식짐주태당상주안계는영에싣상빌시왔근누늘꺼작저식물작예물중저나마양
st_set3_collectorgs244_speakergs3753_29_8.wav,별물추당온빼당빼양실지늘깨당양런실런키고누밥누딛디캐트지한프디추정싣까에싣은지돌코프냥장스런타떡키상모누모키마는당싣월잡쳐님키근깨몰시는몰타렵음고안어안고봤고키별쫌품당동줄안나작문방추누머밥인중담상주해겄콤기실냥해당는깨그할돌키디냉정깐문디영더잡터트터추물르세양오월당은빨걸오월장입마갱
st_set3_collectorgs244_speakergs3753_2_7.wav,무물꺼온에따누줄양무베문봤키누제당식약양향당작영비에냉마꽁맛문념맛걸미낭늘쫌랬놀줄상안작타런미상마작물줄잉워될낭디차작트랍고날늘쪼나차시는꺼 냉작계시날키낭냉시몰냉무들방세디추맏몰런빼랍키숭상물겄추양식슨큰옇원계놀상머할머미상물양별큰납은소념쳐념상소나거
st_set3_collectorgs244_speakergs3753_30_14.wav,냥늘물작당양문물문물양끼별물뻔강당지걱지작랍키늘누차타워물찍위랜키에몰제에줄돌프빼쫌작런증누맛미양과상물양줄양당려과풍누니당물 양봤워그레계당문걸기방단래몇갈떼위를렸냥꺼당작런푼딸빈올쌍상따문짐씩냥농작겁문옷낭문울걸근늘장인따안고미물쌍시작따빼키프주물작물 문답물더떼차작더작답쓰님답건무고근냥늘꺼칸상같양쌍꺼납작렵미살물과뿌레계더은념돌냉장몇는작놀할문엣할문들낭세냉꺼될터걸예똑냥거작칸영작엣똑엣칠상걸렇나어록
st_set3_collectorgs244_speakergs3753_31_11.wav,물당에국에문양문양에양은소맛추디누늘나정양위랜조똑가물당타꽁에타념키걸또늘나작런며추겨뭐디떼더위대물장꺼따런에따옇상냥캐작더상당야문러냥그당는상문낭무바집겁뜩상똑스따런줄미줄상누마는안계오디몰정당식당작터위무뿌빨늘마제께끓당에제에놨할쓰작방냥될작칸조자밥중런지뜩냉누나가은할음상음납자키미자냉누냉작양념문추양렸세누몰려오위될에없랏밥.랫랍무쳐상야장나고
st_set3_collectorgs244_speakergs3753_32_12.wav,냥누물시작실빼줄빼무작속우디추작념키념장똑늘시타런에고책늘야추끌동양빼과상호장당런줄미야누키인키누당싣동속다속작문위무똑원늘디따안주장차마꺼떡온무멍문답무마는냉록시고별누마났안타짐늘디살칸정위키낼똑냥스딘런낼프럼냉밥꺼생놀갈작소쪽추맛겨주몇나딘시주험더그소무머더따관늘마작맘작었늘물추상블냥느그상그오장늘냉었짜냉작할불쓰줘과위갖세물추꺼양세큰냥별납몰소키상나고
st_set3_collectorgs244_speakergs3753_33_13.wav,물시딛양야양계풍없생당양짐몇딘몰럼랍고늘마럼당돌럼낭냉밥어록바고미상우때는중오몇온당따레런지걸키고낭디작록문겁소념겨문겨맹념옷디장꺼달위야낼에냥꺼작위에돌터요상키상랜상미냥물안모방물안물줄걸머떼따실쩌너무문걸문념걸원장차당까에트시걸주늘마차추데 레캐비에늘에초은짐진빨누마꺼중음레작레짐늘밥마워당워위될미똑늘음런날상호쫌양똑상안당양상방른떠꺼작몰실를빌렸별장마추모추당저레상냥세냥딱밥들소양풀죠될달책냥쌍거를냉런냉똑상렇주물태고
st_set3_collectorgs244_speakergs3753_34_9.wav,냥누집는을에무강양관양갖디마제양른디해작놀느늘눌작은봤문맛키상주냉늘차런따음빼마작할방할비할댕월븐맛념러미지늘나꺼런레밥마꺼관근바문념문념근누바태작양실기겠주망꺼따실줄입문맛문안펜렸물줄호냉마깐안작은럼오낭싶냥터맛예냥태예늘작칸위맛터지래냥세밥제떼레제기더르더냥영런냉끌건근쓰추부밥작겁못예못보인뿌엣머차물떼못상물세큰될렸별파그몰그랫똑소념렸미오늘고
st_set3_collectorgs244_speakergs3753_37_11.wav,예물디물콤당양문양방달차몰실아프벨머마댕걱디뼈그몰눌은봤옷밤무맛키맛미메주나꺼놀양고예냥그몬온방더건빼에키에낭마밥당실문멈디차턴는더를겁를렸근물시안고러방별냥해바맛동농은들딴방딴미쫌양담방난냥당할에아당레미디나따줄먼줄미물따할런레키미상장계꼭언양몸문냉몇당작번그따거키똑누많양식레냉은고짐딸원제을주당작렵걸위걸늘차작깐위있례월될랏있일소쳐념소렇늘냉겡냉
st_set3_collectorgs244_speakergs3753_38_8.wav,냥물당 줄빼디해씨싣는아냉작은걸염이지냥해나몰는에은말짐냥쫌꺼시롬몰돌몰구무렸댄누르당더양위당트은랍키코자누장당벨타딸꽁소상딸꺼따꺼과양상랜냥나작앗소문디안누꺼례러냥누납는은깐작무념키미늘꺼거떼몰콤상냉깐양깐문당작트를칸키프딸마캐같마캐문줄걸무판걸그소냥뭉음상물꺼양요상세될에별세랏몰.소무미소냉나고
st_set3_collectorgs244_speakergs3753_39_10.wav,냥늘르초는당딛양방양에문빼키늘마어음쳐음뻔음미겠냥마는레온인문돌디마밥잘런지소베맹미늘목물따지물합말정워디몰그몰놀줄날상늘르홀놀몰놀문계느냉며작은무고근늘꺼작잉앗작합은걸늘캐작물을쳐문들겠뻔답들맛답얹누엣그낭짠소짠터무댄근렇냥늘차주런중위주냥꺼떼런돌프나머생놀돌레머작터소터문상냥머추미별물더물퍼상났어퍼은생은처문들누양워위오세될지에강메강몰품뭐지야나영
st_set3_collectorgs244_speakergs3753_3_9.wav,늘물세꺼 레에당줄상방작방무붙무마납작실은랍키늘나차말방랜장말몰빼실프렇호늘꺼따주해빈른당띠비늘냉할상과럼물씩바빌프냥물작안은추고렸린꺼뭐따몰꺼실푼키별꺼둔검에당옇한옇노작실문실시위렸늘쌍당놨당놨작할과걸상누차물깐양물작될걸키상원랬디런싸예상오나마
